Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/16/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,Basin,Reported City,Reported State,Reported Zip Code,Reported Address,Reported County,Reported Latitude,Reported Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),2023 Total reported emissions from Onshore Oil & Gas Production ,2022 Total reported emissions from Onshore Oil & Gas Production ,2021 Total reported emissions from Onshore Oil & Gas Production ,2020 Total reported emissions from Onshore Oil & Gas Production ,2019 Total reported emissions from Onshore Oil & Gas Production ,2018 Total reported emissions from Onshore Oil & Gas Production ,2017 Total reported emissions from Onshore Oil & Gas Production ,2016 Total reported emissions from Onshore Oil & Gas Production ,2015 Total reported emissions from Onshore Oil & Gas Production ,2014 Total reported emissions from Onshore Oil & Gas Production ,2013 Total reported emissions from Onshore Oil & Gas Production ,2012 Total reported emissions from Onshore Oil & Gas Production ,2011 Total reported emissions from Onshore Oil & Gas Production ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007777,,EP Energy E&P 430 Permian Basin,430 - Permian Basin,Houston,TX,77002,"601 Travis Street, Suite 1400",,29.75816,-95.36782,211130,W-ONSH,57496.85,87378.498,78590.298,96898.032,47372.028,114936.224,98625.044,125137.856,115064.948,178674.804,289917.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009098,,EQT CHAP LLC - Basin 160A - Appalachian Eastern Overthrust,160A - Appalachian Basin (Eastern Overthrust Area),Pittsburgh,PA,15222,"625 Liberty Avenue, Suite 1700",,40.50183,-80.20521,211130,W-ONSH,,,,81867.028,152317.774,111483.446,73918.566,55538.28,101354.464,186531.042,107408.046,110017.456,77552.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009308,,EQT Production - Basin 160 - Appalachian,160 - Appalachian Basin,Pittsburgh,PA,15222,"625 Liberty Avenue, Suite 1700",,40.442188,-80.000854,211130,W-ONSH,,,0,0,0,52.75,32296.69,25579.374,61780.608,45261.068,46006.728,57613.84,442111.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010233,,EQT Production - Basin 160A - Appalachian Eastern Overthrust,160A - Appalachian Basin (Eastern Overthrust Area),Pittsburgh,PA,15222,"625 Liberty Avenue, Suite 1700",,40.442188,-80.000854,211130,W-ONSH,374587.612,428129.574,535959.188,599748.104,458414.612,559462.188,640265.796,224886.694,307473.876,255751.482,537030.246,210324.54,1304261.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013916,,ETX Basin 220 Production,"220 - Gulf Coast Basin (LA, TX)",Tulsa,OK,74136,6100 South Yale Avenue,,36.07236102,-95.92328398,211120,W-ONSH,33485.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013925,,ETX Basin 260 Production,260 - East Texas Basin,Tulsa,OK,74136,6100 South Yale Avenue,,36.07267662,-95.9234753,211120,W-ONSH,23898.898,25550.496,27193.644,26615.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008673,,"EXCO Resources (PA), LLC - Basin 160A",160A - Appalachian Basin (Eastern Overthrust Area),Kittanning,PA,16201,"13448 State Route 422, STE 1",,40.7164495,-80.1205256,211130,W-ONSH,9763.048,5899.148,33225.75,33412.048,29235.242,28992.698,28372.498,32469.798,53259.534,52488.124,58512.748,67917.544,59781.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008957,,"EXCO Resources, Inc. - Arkla Basin #230",230 - Arkla Basin,Dallas,TX,75251,"12377 Merit Dr., Suite 1700",,32.91593,-96.77249,211130,W-ONSH,71054.804,124820.43,111845.458,164091.264,525309.416,286116.748,154680.01,89484.84,82103.106,110294.43,100189.562,290498.708,377101.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008958,,"EXCO Resources, Inc. - East Texas Basin #260",260 - East Texas Basin,Dallas,TX,75251,"12377 Merit Dr., Suite 1700",,32.91593,-96.77249,211130,W-ONSH,44842.776,155997.79,324203.746,120505.296,99585.696,84907.446,23074.042,34283.28,52393.576,33603.368,12165.2,81574.244,128172.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010945,,"EXCO Resources, Inc. - Gulf Coast Basin #220","220 - Gulf Coast Basin (LA, TX)",Dallas,TX,75251,12377 Merit Drive,,32.91593,-96.77249,211120,W-ONSH,96846.262,99620.164,133633.916,174256.49,265781.538,216875.202,142405.47,141314.696,138583.62,167709.674,131890.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008675,110055514055,Eagle Ford 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77002,"1000 Main, Suite 3000",HARRIS,29.7589,-95.37091,211111,W-ONSH,,,,,,,,,,0,112592.96,137225.57,86395.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011765,,"EagleRidge Operating, LLC. Fort Worth Syncline Basin",420 - Fort Worth Syncline,Dallas,TX,75219,3500 Maple Ave. Suite 1400,,32.81216,-96.80534,211130,W-ONSH,192564.886,208693.07,241446.986,182228.436,203506.044,259956.986,50512.3,13565.4,23094.1,86513.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011763,,"EagleRidge Operating, LLC. Strawn Basin",415 - Strawn Basin,Dallas,TX,75219,3500 Maple Ave. Suite 1400,,32.81216,-96.80534,211130,W-ONSH,138267.682,140674.736,138825.294,151636.342,169132.742,56794.548,35514.6,1601.1,4650.5,84125.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013483,,Earthstone Energy 430 Permian,430 - Permian Basin,Midland,TX,79701,"600 N. Marienfeld, Suite 1000",,32.003399,-102.078972,211120,W-ONSH,,530273.4,110020.624,76163.332,92357.934,49255.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011773,,"Earthstone Operating, LLC - Basin 220","220 - Gulf Coast Basin (LA, TX)",The Woodlands,TX,77380,"1400 Woodloch Forest Drive, Suite 300",,30.158,-95.45581,211120,W-ONSH,,9347.83,10398.33,16878.474,27782.428,22762.478,16854.372,18412.318,21191.014,25156.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010150,110045615205,East Texas Basin,260 - East Texas Basin,Spring,TX,77389,10000 Energy Dr,HARRIS COUNTY,29.93817,-95.35082,211111,W-ONSH,,,,,,,,,,60436.99,63600.334,163991.552,253840.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008934,110038071181,East Texas Basin - AAPG Province 260,260 - East Texas Basin,The Woodlands,TX,77380,1201 Lake Robbins Drive,MONTGOMERY COUNTY,30.16115,-95.45389,211111,W-ONSH,,,,,,,,18159.2,67054.876,262142.984,269303.984,346919.588,409392.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008713,110055514199,East Texas Facility,260 - East Texas Basin,Houston,TX,77024,"840 Gessner Road, Suite 800",Harris,29.7726138,-95.514493,211111,W-ONSH,,,,,,,,,42130.62,100906.978,136970.006,46281.2,58435.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013135,,"Eclipse Resources 1, LP - 160A Basin Production",160A - Appalachian Basin (Eastern Overthrust Area),State College,PA,16803,"2121 Old Gatesburg Road, Suite 110",,40.7984796,-77.899604,211130,W-ONSH,,,,,104217.392,88101.968,27243.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013413,,"Eclipse Resources I, LP",160 - Appalachian Basin,Spring,TX,26378,10000 Energy Drive,,39.94526,-81.4424,211130,W-ONSH,18954.8,24708.366,66486.454,30622.72,17678.342,55044.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014321,,Elevation Resources LLC,430 - Permian Basin,Midland,TX,79701,200 N. Loraine Ste 1010,,31.99950579,-102.0753631,211120,W-ONSH,112702.322,33536.394,36078.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009956,,"Elk Operating Services, LLC 585 Paradox Basin",585 - Paradox Basin,Denver,CO,80203,"1700 Lincoln St., Suite 2550",,39.742905,-104.98738,211120,"UU,W-ONSH",67707.752,84336.086,47734.486,51563.816,156239.228,93052.532,75276.808,61535.576,72353.496,175145.336,121769.638,157075.54,244094.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008686,110005116105,EnDevCo 360 Anadarko,360 - Anadarko Basin,Midland,TX,79701,600 North Marienfeld Street Suite 301,MIDLAND COUNTY,32.00317,-102.07883,211111,W-ONSH,,,,,,,,,,,,1031.5,1034.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006420,110055511003,Encana Oil & Gas - Arkla Basin,230 - Arkla Basin,Plano,TX,75024,5851 Legacy Circle,COLLIN,33.07805,-96.82229,211111,W-ONSH,,,,,,,,99.25,2082.85,52143.3,75744.586,82518.002,108200.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008266,110055511003,Encana Oil & Gas - East Texas Basin,260 - East Texas Basin,Plano,TX,75024,5851 Legacy Circle,COLLIN,33.07805,-96.82229,211111,W-ONSH,,,,,,,,,,,56170.948,60003.812,103125.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006404,110055511003,Encana Oil & Gas - Fort Worth Syncline,420 - Fort Worth Syncline,Plano,TX,75024,5851 Legacy Circle,COLLIN,33.07805,-96.82229,211111,W-ONSH,,,,,,,,,,,,138.8,30228.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008209,110059765384,Encana Oil & Gas - Green River Basin,535 - Green River Basin,Denver,CO,80202,"370 17th Street, Suite 1700",DENVER COUNTY,39.74346,-104.98796,211111,W-ONSH,,,,,,,,,,,184429.834,220895.494,249393.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008089,110055511003,Encana Oil & Gas - Mid-Gulf Coast Basin,210 - Mid-Gulf Coast Basin,Plano,TX,75024,5851 Legacy Circle,COLLIN,33.07805,-96.82229,211111,W-ONSH,,,,,,,,57823.906,41788.946,35487.5,20315.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008207,110059765384,Encana Oil & Gas - Piceance Basin,595 - Piceance Basin,Denver,CO,80202,"370 17th Street, Suite 1700",DENVER COUNTY,39.74369,-104.98777,211111,W-ONSH,,,,,,,,554607.276,544386.184,768675.958,706830.654,809250.44,660875.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008216,110059765384,Encana Oil & Gas - San Juan Basin,580 - San Juan Basin,Denver,CO,80202,"370 17th Street, Suite 1700",DENVER COUNTY,39.74369,-104.98777,211111,W-ONSH,,,,,,,72377.56,71777.638,98779.044,80492.378,10317.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008212,110005138671,Encana Oil & Gas - Strawn Basin,415 - Strawn Basin,Dallas,TX,75240,"14001 N. Dallas Parkway, Suite 1100",DALLAS COUNTY,32.93619,-96.82295,211111,W-ONSH,,,,,,,,,,,,362.5,27475.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013283,,Encino Energy (EAP Ohio LLC),160A - Appalachian Basin (Eastern Overthrust Area),Carrollton,OH,44615,1015 Waynesburg RD NE,,40.825846,-81.285643,211130,W-ONSH,346323.118,388531.306,354384.862,333234.492,410170.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011839,110067200317,"Encino Operating, L.L.C. - Anadarko Basin",360 - Anadarko Basin,Houston,TX,77057,675 Bering Drive,HARRIS COUNTY,29.76142,-95.47883,211130,W-ONSH,,,,,,11858.328,10933.782,11021.424,13691.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011727,110064007694,Endeavor Energy Resources LP 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Midland,TX,79701,"100 Marienfeld St., Ste 200",MIDLAND COUNTY,31.997416,-102.079268,211111,W-ONSH,,,,,,,,,23114.816,23656.466,21668.722,21675.922,21699.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011659,,Endeavor Energy Resources LP 430 Permian Basin,430 - Permian Basin,Midland,TX,79701,"100 Marienfield St., Ste. 200",,31.99742,-102.0793,211120,W-ONSH,1467664.568,1332216.702,1290509.12,1482761.29,2440952.37,632774.648,262919.65,267075.714,257629.572,315596.732,308107.372,290548.538,266466.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008408,110055513216,Energen Resources 580 San Juan Basin,580 - San Juan Basin,Farmington,NM,87401,2010 Afton Place,SAN JUAN,36.72176,-108.18322,211111,W-ONSH,,,,,,,,,146171.088,382722.116,408409.592,416341.974,463461.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008836,110013693538,Energen Resources Corporation 430 Permian Basin,430 - Permian Basin,Birmingham,AL,35203,"605 Richard Arrington, Jr. Blvd. North",JEFFERSON COUNTY,33.520058,-86.807637,211111,"UU,W-ONSH",,,,,,,382736.244,475817.996,117171.342,57180.906,49343.598,81356,79882.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013381,,Enerplus Resources (USA) Corporation - Denver Basin,540 - Denver Basin,Houston,TX,77002,"1001 Fannin Street, Suite 1500",,39.7480778,-104.9936496,211120,W-ONSH,,8141.376,14376.57,14304.188,36424.388,45291.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009595,,Enerplus Resources (USA) Corporation - Williston Basin,395 - Williston Basin,Houston,TX,77002,"1001 Fannin Street, Suite 1500",,29.75582199,-95.36389697,211120,W-ONSH,495413.178,771835.772,839228.604,531017.976,806102.934,641676.846,542803.352,325756.796,386399.796,509958.514,197165.212,168039.332,219769.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009967,,"Enervest Operating, L.L.C. 160 Appalachian Basin",160 - Appalachian Basin,Houston,TX,77002,"1001 Fannin Street, Suite 800",,29.75608,-95.36433,211130,W-ONSH,,,,154791.25,147222.1,165046.986,186287.55,297016.186,328247.64,358912.37,347002.988,522352.492,566488.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009932,,"Enervest Operating, L.L.C. 160A Appalachian Basin (Eastern Overthrust area)",160A - Appalachian Basin (Eastern Overthrust Area),Houston,TX,77002,"1001 Fannin Street, Suite 800",,29.75608,-95.36433,211130,W-ONSH,29442.49,30273.9,67762.55,222871.198,228693.85,208628.7,197550.1,317978.38,256546.3,274124.45,211469.762,394282.45,1075807.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009657,110043477573,"Enervest Operating, L.L.C. 220 Gulf Coast Basin","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77002,"1001 Fannin Street, Suite 800",HARRIS COUNTY,29.75608,-95.36433,211111,W-ONSH,,,,,,,199846.272,159457.62,130994.3,114476.288,119655.186,151889.956,133751.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009659,110043477573,"Enervest Operating, L.L.C. 260 East Texas Basin",260 - East Texas Basin,Houston,TX,77002,"1001 Fannin Street, Suite 800",HARRIS COUNTY,29.75608,-95.36433,211111,W-ONSH,,,,,,,,294.65,77.25,287.45,42827.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009968,110043477573,"Enervest Operating, L.L.C. 305 Michigan Basin",305 - Michigan Basin,Houston,TX,77002,"1001 Fannin Street, Suite 800",HARRIS COUNTY,29.75608,-95.36433,211130,W-ONSH,,,,,35410.8,35388.9,36529.4,36925.05,44722.098,121741.922,115463.498,96327.568,105315.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009660,110043477573,"Enervest Operating, L.L.C. 345 Arkoma Basin",345 - Arkoma Basin,Houston,TX,77002,"1001 Fannin Street, Suite 800",HARRIS COUNTY,29.75608,-95.36433,211111,W-ONSH,,,,,,,9087.35,12427.242,9432.428,22142.234,24885.484,109589.764,109539.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009663,110043477573,"Enervest Operating, L.L.C. 360 Anadarko Basin",360 - Anadarko Basin,Houston,TX,77002,"1001 Fannin Street, Suite 800",HARRIS COUNTY,29.75608,-95.36433,211130,W-ONSH,,,,,,132274.844,453460.606,275957.014,548981.574,86034.542,97280.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009665,,"Enervest Operating, L.L.C. 400 Ouachita Folded Belt",400 - Ouachita Folded Belt,Houston,TX,77002,"1001 Fannin Street, Suite 800",,29.75604378,-95.36392541,211120,W-ONSH,3454.39,3598.09,4391.44,1694.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009666,,"Enervest Operating, L.L.C. 415 Strawn Basin",415 - Strawn Basin,Houston,TX,77002,"1001 Fannin Street, Suite 800",,29.75608,-95.36433,211130,W-ONSH,217248.81,226600.028,269845.134,339841.988,995842.466,645347.11,753882.538,171145.944,124467.366,183631.506,123787.984,112537.286,33955.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009689,110043477573,"Enervest Operating, L.L.C. 420 Fort Worth Syncline",420 - Fort Worth Syncline,Houston,TX,77002,"1001 Fannin Street, Suite 800",HARRIS COUNTY,29.75608,-95.36433,211130,W-ONSH,7580.782,15601.41,18691.51,14697.876,132601.358,449003.278,390761.618,341011.388,261478.506,509699.302,441487.802,432522.714,1207089.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009694,110043477573,"Enervest Operating, L.L.C. 580 San Juan Basin",580 - San Juan Basin,Houston,TX,77002,"1001 Fannin Street, Suite 800",HARRIS COUNTY,29.75608,-95.36433,211130,W-ONSH,,,,,,130955.716,121619.15,97585.042,139011.388,150395.316,299064.66,359894.55,452064.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008534,,Eni US Operating Co. Inc. - Nikaitchuq & Oooguruk Development,890 - Arctic Coastal Plains,Anchorage,AK,99503,3700 Centerpoint Dr. #500,,70.51,-149.867,211120,W-ONSH,129969.102,147711.056,132846.146,127919.306,131108.664,95782.414,93132.246,84073.034,88674.58,82890.322,72429.276,56730.296,70549.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013691,,Ensight IV Energy Management,230 - Arkla Basin,Shreveport,LA,71101,"333 Texas Street, Suite 1919",,32.513782,-93.747983,211120,W-ONSH,71301.262,86118.126,109673.002,56453.35,88114.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008604,110071160612,Ensign Gulf Coast Basin-Production,"220 - Gulf Coast Basin (LA, TX)",Pawnee,TX,78145,5911 CR 136,BEE COUNTY,28.651637,-98.000845,211120,W-ONSH,,,87306.534,62396.706,84793.914,109613.566,134354.542,136038.53,206431.688,233617.334,253550.596,208410.35,398927.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008475,,EnverVest Operating L.L.C.- 430 HighMount Permian,430 - Permian Basin,Houston,TX,77060,"1100 Fannin Street, Suite 800",,29.94751,-95.40587,211130,W-ONSH,106689.9,131591.95,331694.25,221920.3,635201.95,597198.15,546626.75,523952.4,445432.244,399232.832,636132.03,677238.556,668590.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010176,110037087336,Equal Energy-355-Chautaqua Platform,355 - Chautauqua Platform,Tulsa,OK,74119,15 W. 6th Street Suite 1200,OKLAHOMA COUNTY,35.612006,-97.607207,211130,W-ONSH,,,,,,18972.63,27321.388,33093.506,42075.762,40236.102,41605.12,39403.872,45537.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010337,110037087336,Equal Energy-360-Anadarko Basin,360 - Anadarko Basin,Oklahoma City,OK,73142,4801 Gaillardia Parkway,OKLAHOMA,35.612006,-97.607207,211111,W-ONSH,,,,,,,,,,0,,15733,8757.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011688,,Equinor USA Onshore Properties - APB Basin 160A,160A - Appalachian Basin (Eastern Overthrust Area),Houston,TX,77042,"2107 CityWest Blvd, Suite 100",,39.6624549,-80.8696312,211130,W-ONSH,11220.624,15739.732,8010.934,35253.548,22756.84,23459.376,37586.276,33999.23,48352.098,27503.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008431,110055513350,"Ergon Exploration, 220 East Texas, Brookland Fields","220 - Gulf Coast Basin (LA, TX)",Monroe,LA,71207,PO Box 14476,OUACHITA PARISH,32.523192,-92.114846,213112,W-ONSH,,,,,,,,,,6508.384,3940.2,2065,17889.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013595,,Escondido Gulf Coast #220 OP,"220 - Gulf Coast Basin (LA, TX)",Katy,TX,77449,2002 W. Grand Parkway N. Suite 205,,29.804421,-95.773253,211130,W-ONSH,110208,124856.146,103948.906,87141.334,84084.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008608,110071160614,"Evergreen Natural Resources, LLC. Las Vegas-Raton",455 - Las Vegas-Raton Basin,Trinidad,CO,81082,27000 Highway 12,LAS ANIMAS COUNTY,37.158302,-104.565527,211130,W-ONSH,193464.416,218843.524,214590.294,216592.99,210725.946,210461.896,209566.398,193022.984,195959.032,186632.506,177342.37,171864.222,177429.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014356,,Extex Operating Company - Basin 430,430 - Permian Basin,Houston,TX,77056,"5065 Westheimer Road, Suite 625",,29.73939288,-95.463511,211120,W-ONSH,26889.552,38373.736,33045.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011761,,"Extraction Oil & Gas, Inc.",540 - Denver Basin,Denver,CO,80202,555 17th St. Suite 3700,,39.7541032,-105.0002242,211120,W-ONSH,,,254998.228,335949.762,467136.094,625836.512,439313.724,,73909.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012556,,FDL Energy LLC,430 - Permian Basin,Irving,TX,75039,5221 N. O'Connor BLvd Suite 1100,,29.752554,-95.3704009,211120,W-ONSH,,,331313.906,520233.674,385256.978,232122.896,129734.512,173471.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011655,110063745050,"FDL Operating, LLC (Mississippi)",210 - Mid-Gulf Coast Basin,Lumberton,MS,39455,250 Clear Creek Rd,LAMAR COUNTY,31.062572,-89.643438,211130,W-ONSH,,,,,,48780.65,48748.75,48784.25,58644.97,79059.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012666,,"FDL Operating, LLC 430 Permian Basin",430 - Permian Basin,Irving,TX,75039,909 Lake Carolyn Parkway,,32.8916766,-96.9477532,211120,W-ONSH,,,4373.87,6694.632,4638.31,65635.412,117908.238,75700.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014358,110071232183,FEO North Park (545) Basin Operations,545 - North Park Basin,Denver,CO,80206,"240 Saint Paul Street, Suite 502",DENVER COUNTY,39.720188,-104.950975,211120,W-ONSH,33157.01,70181.222,134268.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009714,110055517203,FEPC 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Denver,CO,80202,"1801 California Street, Suite 2500",Denver,39.7477036,-104.9897862,211111,W-ONSH,,,,,,,,,,0,24376.642,53933.25,192124.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009587,110055517203,FEPC 395 Williston Basin,395 - Williston Basin,Denver,CO,80202,"1801 California Street, Suite 2500",Denver,39.7477036,-104.9897862,211111,W-ONSH,,,,,,,,,,151143.554,147515.35,145007.632,221524.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009586,110055517203,FEPC 520 Big Horn Basin,520 - Big Horn Basin,Denver,CO,80202,"1801 California Street, Suite 2500",Denver,39.7477036,-104.9897862,211111,W-ONSH,,,,,,,,,,4484.742,9810.492,19295.328,104322.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012825,110071162491,Fairway Resources,360 - Anadarko Basin,Southlake,TX,76092,"538 Silicon Drive, Suite 101",TARRANT COUNTY,32.934821,-97.110409,211120,W-ONSH,,,,82928.12,109991.07,233369.256,267542.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010220,110055519899,"Famcor Oil, Inc.","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77079,11757 Katy Freeway Suite 850,HARRIS,29.7842,-95.59301,211112,W-ONSH,,,,,,,,,,298741.376,209217.274,178771.916,233967.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009653,110055517463,"Fasken Oil and Ranch, Ltd. 220 Gulf Coast Basin",430 - Permian Basin,Midland,TX,79707,6101 Holiday Hill Road,MIDLAND,32.04663,-102.16955,211111,W-ONSH,,,,,,,,,,0,7579.65,599.9,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009718,,"Fasken Oil and Ranch, Ltd. 430 Permian Basin",430 - Permian Basin,Midland,TX,79707,6101 Holiday Hill Road,,32.04663,-102.16955,211120,W-ONSH,70520.788,,,,,6114.1,6315.6,7738.26,22488.764,22433.55,28698.35,30107.3,18165.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014829,,"Faulconer Energy, LLC - Basin 260",260 - East Texas Basin,Tyler,TX,75701,"1001 ESE Loop 323, Suite 160",,32.350763,-95.300644,211130,W-ONSH,198320.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011657,110063744818,Felix - Basin 360,360 - Anadarko Basin,Denver,CO,80202,1530 16th Street,DENVER COUNTY,39.75104,-104.9998,211111,W-ONSH,,,,,,,,,,28214.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013342,,Felix Energy Holdings II LLC,430 - Permian Basin,Denver,CO,80202,1530 16th Street Ste 500,,32.0004,-102.863,211120,W-ONSH,,,,,333604.568,281422.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
